Text,Label
"When technology gets personal
 
 In 2020, whipping out your mobile phone to make a call will be quaintly pass&#233;. By then phones will be printed directly on to wrists, or other parts of the body, says Ian Pearson, BT's resident futurologist.
 
 It's all part of what's known as a ""pervasive ambient world"", where ""chips are everywhere"". Mr Pearson does not have a crystal ball. His job is to formulate ideas based on what science and technology are doing now, to guide industries into the future. Inanimate objects will start to interact with us: we will be surrounded - on streets, in homes, in appliances, on our bodies and possibly in our heads - by things that ""think"". Forget local area networks - these will be body area networks. Ideas about just how smart, small, or even invisible, technology will get are always floating around. Images of devices clumsily bolted on to heads or wrists have pervaded thinking about future technology. But now a new vision is surfacing, where smart fabrics and textiles will be exploited to enhance functionality, form, or aesthetics. Such materials are already starting to change how gadgets and electronics are used and designed.
 
 So MP3 players - the mass gadget of the moment - will disappear and instead become integrated into one's clothing, says Mr Pearson. ""So the gadgets that fill up your handbag, when we integrate those into fabric, we can actually get rid of all that stuff. You won't necessarily see the electronics."" Wearable technology could exploit body heat to charge it up, while ""video tattoos"", or intelligent electronic contact lenses, might function as TV screens for those on the move. However, this future of highly personal devices, where technology is worn, or even fuses with the body itself, raises ethical questions. If technology is going to be increasingly part of clothing, jewellery, and skin, there needs to be some serious thinking about what it means for us as humans, says Baroness Susan Greenfield. At a recent conference for technology, engineering, academic and fashion industry experts, at the Royal Society in London, neuroscientist Baroness Greenfield cautioned we ""can't just sleepwalk into the future"".
 
 Yet this technology is already upon us. Researchers have developed computers and sensors worn in clothing. MP3 jackets, based on the idea that electrically conductive fabric can connect to keyboard sewn into sleeves, have already appeared in shops.
 
 These ""smart fabrics"" have come about through advances in nano- and micro-engineering - the ability to manipulate and exploit materials at micro or molecular scale. At the nanoscale, materials can be ""tuned"" to display unusual properties that can be exploited to build faster, lighter, stronger and more efficient devices and systems. The textile and clothing industry has been one of the first to exploit nanotechnology in quite straightforward ways. Many developments are appearing in real products in the fields of medicine, defence, healthcare, sports, and communications. Professional swimming suits reduce drag by incorporating tiny structures similar to shark skin. Nanoscale titanium dioxide (TiO2) coatings give fabrics antibacterial and anti-odour properties. These have special properties which can be activated in contact with the air or UV light. Such coatings have already been used to stop socks smelling for instance, to turn airline seats into super stain-resistant surfaces, and applied to windows so they clean themselves. Dressings for wounds can now incorporate nanoparticles with biocidal properties and smart patches are being developed to deliver drugs through the skin. But Baroness Greenfield is concerned about how far this more personal contact with technology might affect our very being. If our clothing, skin, and ""personal body networks"" do the talking and the monitoring, everywhere we go, we have to think about what that means for our concept of privacy. Mr Pearson picks up the theme, pointing out there are a lot of issues humans have to iron out before we become ""cyborgian"". His main concern is ""privacy"". ""We are looking at electronics which are really in deep contact with your body and a lot of that information you really don't want every passer-by to know. ""So we have to make sure we build security in this. If you are wearing smart make-up, where electronics are controlling the appearance, you don't want people hacking in and writing messages on your forehead."" As technology infiltrates our biology, how will our brains function differently? ""We cannot arrogantly assume that the human brain will not change with this,"" warns Baroness Greenfield. There have already been successful experiments to grow human nerve cells on circuit boards. This paves the way for brain implants to help paralysed people interface directly with computers. Clearly, the organic, carbon of our bodies and silicon is increasingly merging. The cyborg - a very familiar part-human, part-inorganic science fiction and academic idea - is on its way.
",2
"Britons fed up with net service
 
 A survey conducted by PC Pro Magazine has revealed that many Britons are unhappy with their internet service.
 
 They are fed up with slow speeds, high prices and the level of customer service they receive. 17% of readers have switched suppliers and a further 16% are considering changing in the near future. It is particularly bad news for BT, the UK's biggest internet supplier, with almost three times as many people trying to leave as joining.
 
 A third of the 2,000 broadband users interviewed were fed up with their current providers but this could be just the tip of the iceberg thinks Tim Danton, editor of PC Pro Magazine. ""We expect these figures to leap in 2005. Every month the prices drop, and more and more people are trying to switch,"" he said. The survey found that BT and Tiscali have been actively dissuading customers from leaving by offering them a lower price when they phone up to cancel their subscription. Some readers were offered a price drop just 25p more expensive than that offered by an alternative operator, making it hardly worth while swapping.
 
 Other found themselves tied into 12-month contracts. Broadband has become hugely competitive and providers are desperate to hold on to customers. 12% of those surveyed found themselves unable to swap at all. ""We discovered a huge variety of problems, but one of the biggest issues is the current supplier withholding the information that people need to give to their new supplier,"" said Tim Danton, editor of PC Pro. ""This breaks the code of practice, but because that code is voluntary there's nothing we or Ofcom can do to help,"" he said. There is a vast choice of internet service providers in the UK now and an often bewildering array of broadband packages. With prices set to drop even further in coming months Mr Danton advises everyone to shop around carefully. ""If you just stick with your current connection then there's every chance you're being ripped off,"" he warned.
",2
"Gadgets galore on show at fair
 
 The 2005 Consumer Electronics Show in Las Vegas is a geek's paradise with more than 50,000 new gadgets and technologies launched during the four-day event.
 
 Top gadgets at the show are highlighted in the Innovations Showcase, which recognises some of the hottest developments in consumer electronics. The BBC News website took an early pre-show look at some of those technologies that will be making their debut in 2005. 
 
  
 
 One of the key issues for keen gadget users is how to store all their digital images, audio and video files. The 2.5GB and 5GB circular pocket hard drive from Seagate might help. The external USB drive won a CES best innovations design and engineering award and is small enough to slip into a pocket. ""It is the kind of storage that appeals to people who want their PCs to look cool,"" said Seagate. ""It is all about style but it also has lots of functionality."" ""It is the first time you can say a hard drive is sexy,"" it said. In the centre of the device is a blue light that flashes while data is being written to ensure users do not unplug it when it is busy saving those precious pictures. 
 
  
 
 Universal Electronics' NevoSL is a universal controller that lets people use one device to get at their multimedia content, such as photos, no matter where it is in their house. It can also act as a remote for home theatre and stereo systems. Working with home broadband networks and PCs, the gadget has built-in wireless and a colourful, simple interface. Paul Arling, UEI chief, said consumers face real problems when trying to get at all the files they own that are typically spread across several different devices. He said the Nevo gave people a simple, single way to regain some control over digital media in the home. The Nevo won two awards at CES, one as a Girl's Best Friend award and another for innovation, design and engineering. The gadget is expected to go on sale before the summer and will cost about $799 (Â£425). 
 
  
 
 Hotseat is targeting keen gamers with money to spend with its Solo Chassis gaming chair. The specially-designed chair lets gamers play in surround-sound while stretching out in their own ""space"". It is compatible with all the major games consoles, DVD players and PCs. ""We found that kids love playing in surround sound,"" said Jay LeBoff from Hotseat. ""We are looking at offering different types of seats, depending on the market success of this one."" The chair also lets people experience surround sound while watching videos, with wireless control for six surround sound speakers. And a drinks holder. The chair, which looks like a car seat on a skeletal frame, should go on sale in April and is expected to cost $399 (Â£211). 
 
  
 
 Satellite radio is big business in the US. In the UK, the digital radio technology is known as DAB and works on slightly different technology. Eton Corporation's Porsche designed P7131 digital radio set will be launched both as a DAB radio in the UK as well as a satellite radio set in the US. DAB sets have been slow to take-off in the UK, but this one concentrates on sleek looks as much as technology. ""It is for the risqu&#233; consumer,"" said an Eton spokesperson. ""We are proud of it because it has the sound quality for the audiophile and the looks for the design-conscious consumer."" The Porsche radio is set to go on sale at the end of January in the US and in the first quarter of 2005 in the UK. In the US is it expected to cost $250 (Â£133). 
 
  
 
 The average person has a library of 600 digital images estimates the Consumer Electronics Association, the organisation behind CES. This is expected to grow to a massive 3,420 images - or 7.2GB - in five years' time. One gadget that might help swell that collection is Sanyo's tiny handheld VPC-C4 camcorder which is another innovation in design and engineering award winner. It combines high quality video and stills in a very small device. It takes MPEG4 video quality at 30 frames a second and has a four megapixel still camera. Images and video are stored on SD cards, which have come down in price in recent months. A 512MB card will store about 30 minutes of video and 420 stills. The device is so tiny it can be controlled with one thumb. Because images and video are stored on SD memory, it is portable to other devices and means other data like audio can be stored on the card too. 
 
  
 
 Wearable technology has always promised much but failed to deliver because of lack of storage capability and poor design. MPIO's tiny digital USB music players come in an array of fashionable colours, taking a leaf out of the Apple iPod mini book of design and reflecting the desire for gadgets that look good. Slung on a cord, the player would not look too geeky dangling discreetly from the neck. Although the pendant design was launched three months ago, the device emphasises large storage as well as good looks for fashion-conscious gadget fiends. An even dinkier model, the FY500, comes out in May and will store about 256MB of music. The range of players recently won an International Forum design award 2005.
",2
"Anti-tremor mouse stops PC shakes
 
 A special adaptor that helps people with hand tremors control a computer mouse more easily has been developed.
 
 The device uses similar ""steady cam"" technology found in camcorders to filter out shaking hand movements. People with hand tremors find it hard to use conventional mice for simple computer tasks because of the erratic movements of the cursor on the screen. About three million Britons have some sort of hand tremor condition, said the UK National Tremor Foundation. ""Using a computer mouse is well known for being extremely hard for people with tremors so we're delighted to hear that a technology has been developed to address this problem,"" said Karen Walsh, from the UK National Tremor Foundation. Most commonly associated with tremors is Parkinson's disease, but they can also be caused by other conditions like Essential Tremor (ET). Tremors more often affect older people, but can hit all ages. ET, for example, is genetic and can afflict people throughout their lives.
 
 The Assistive Mouse Adapter (AMA) is the brainchild of IBM researcher Jim Levine who developed the prototype after seeing his uncle, who has Parkinson's disease, struggle with mouse control. ""I knew that there must be way to improve the situation for him and the millions of other tremor sufferers around the world, including the elderly.
 
 ""The number of elderly computer users will increase as the population ages, and at the same time, the need for computer access grows,"" he said. Computer users plug the device into a PC, and it can be adjusted depending on how severe the tremor is. It is also able to recognise multiple clicking on a mouse button caused by shaky digits. IBM said it would partner up with a small UK-based electronics firm, Montrose Secam, to produce the devices which will cost about Â£70. James Cosgrave, one of the company's directors, said it would make a big difference to those with tremors. ""I'm a pilot and my tremor condition has not limited my ability to fly a plane,"" he said. ""But using a PC has proven almost impossible simply because everything revolves around using the mouse to accurately manipulate the tiny cursor on the screen."" He said a prototype of the gadget had transformed his life.
 
 The device could help open up computing to millions more people who have found shaking to be a barrier. Last year, the Office for National Statistics reported that for the first time, more than half of all households in Britain had a home computer. With prices getting cheaper to get online too, computer ownership is increasing. But although 62% of British people have tried the internet, only 15% of Britons aged 65 or over have been online. More than six million UK households now have a broadband net. By the middle of 2005, it is estimated that 50% of all UK net users will be on broadband. There are still millions using the net through dial-up connections too.
",2
"Mobile music challenges 'iPod age'
 
 Nokia and Microsoft have agreed a deal to work on delivery of music to handsets, while Sony Ericsson has unveiled its phone Walkman and Motorola is working on an iTunes phone.
 
 Can mobile phones replace the MP3 player in your pocket? The music download market has been growing steadily since record firms embraced digital distribution. Ease of use, relative low price and increased access to broadband has helped drive the phenomenal growth of MP3 players.
 
 Full-length music downloads on mobile phones have not taken off so quickly - held back by technical challenges as well as issues over music availability. But the mobile music industry is confident that the days of dedicated MP3 players are numbered.
 
 Gilles Babinet, chief executive of mobile music firm Musiwave, said: ""Music downloads on mobiles have the potential to be the biggest-ever medium for music.""
 
 Musiwave provides downloading infrastructure for the mobile phone market and Mr Babinet said the industry was enjoying ""definite momentum."" But there are hurdles to overcome. Mobile phones offer limited storage for music - certainly nothing to rival Apple's 60GB iPod. But the first mobile phones with hard disk players will be on the market soon and the current generation of mobiles using flash technology can store up to one gigabyte of music - enough for 250 songs. ""We are working in the hard disk area and we will be bringing out exciting devices,"" Jonas Guest, vice president for entertainment at Nokia, told the BBC News website. But will mobiles become mere storage devices? ""One of the problems we could have is that mobiles are used just for storage and playback while PCs are used for downloading,"" said Mr Babinet
 
 ""We don't want people to cast aside their PCs - we want mobile users to hook up into the existing ecosystems,"" explained Mr Guest. ""You must enable people to transfer music from a PC to a handset and vice versa.""
 
 One of the key elements of the Nokia and Microsoft deal is the agreed ability to transfer songs between a handset and a PC. Microsoft will adopt open standards allowing music to cross boundaries for the first time. Songs can be downloaded on PC or mobile and transferred between the platforms. ""The line between online and wireless is going to blur,"" predicted Ted Cohen, senior vice president of digital development and distribution at EMI. He said: ""The market is more regional in its maturity. In Asia it is beyond belief. ""The majority of our digital revenues in Asia comes from mobiles. In North America it is fixed line while there is equilibrium in Europe.""
 
 EMI currently offers its entire 200,000 download catalogue for use by both by PCs and mobile phones. Mr Cohen said: ""It's going to be just as important to connect through 3G or wireless as it is through your PC. ""We want music to be a continuum."" The seamless experience of mobiles and PC downloads is approaching, he predicted. Mr Babinet said the mobile phone had a number of advantages over PCs which would see it become the focus for music downloading in the future. ""Getting music from your PC onto a device is not an easy experience. You have to switch the PC on, load the operating system, load the program, buy the music, download the music, and then transfer the music. ""All of these steps can be done in one step on a mobile phone."" He said the mobile phone's billing system would make it easier for teenagers to embrace downloads, because pre-paid cards were already accepted by the age group.
 
 ""Certainly, we have a problem with battery, memory and bandwidth. But it's not about the current status. It's about the potential. ""You will have all of your music on your mobile."" All three men said that the social interaction of mobile music would drive the market. Mr Cohen said: ""I can send you the song and it is either billed to me or I send it to you and if you listen to it and want to keep, it is billed to you. ""It's a social phenomenon."" Mr Babinet said: ""Today you use radio and TV to discover music. Tomorrow you will discover and consume music via one device - the mobile.""
",2
"Security warning over 'FBI virus'
 
 The US Federal Bureau of Investigation is warning that a computer virus is being spread via e-mails that purport to be from the FBI.
 
 The e-mails show that they have come from an fbi.gov address and tell recipients that they have accessed illegal websites. The messages warn that their internet use has been monitored by the FBI's Internet Fraud Complaint Center. An attachment in the e-mail contains the virus, the FBI said. The message asks recipients to click on the attachment and answer some questions about their internet use. But rather than being a questionnaire, the attachment contains a virus that infects the recipient's computer, according to the agency. It is not clear what the virus does once it has infected a computer. Users are warned never to open attachment from unsolicited e-mails or from people they do not know.
 
 ""Recipients of this or similar solicitations should know that the FBI does not engage in the practice of sending unsolicited e-mails to the public in this manner,"" the FBI said in a statement. The bureau is investigating the phoney e-mails. The agency earlier this month shut down fbi.gov accounts, used to communicate with the public, because of a security breach. A spokeswoman said the two incidents appear to be unrelated.
",2
"Local net TV takes off in Austria
 
 An Austrian village is testing technology that could represent the future of television.
 
 The people of Engerwitzdorf are filming, editing and producing their own regional news channel. The channel covers local politics, sports, events and anything that residents want to film and are prepared to upload for others to watch on PCs. The pilot has been so successful that Telekom Austria is now considering setting up other projects elsewhere.
 
 ""It's growing unbelievably fast,"" said Rudolf Fischer, head of Telekom Austria's fixed line division. The trial of Buntes Fernsehen (Multi-Coloured TV) was started in late 2004 and creates a net-based TV station run by the 8,000 residents of Engerwitzdorf. The hardware and software to turn video footage into edited programmes has been provided by Telekom Austria but this equipment, following training, has been turned over to the villagers. Any video programme created by the villagers is uploaded to a Buntes Fernsehen portal that lets people browse and download what they want to watch. Most people watch the TV on their home PC and a broadband connection is needed to get broadcast quality programmes. In the first four months of the project villagers have created 60 films and put together regular reports on local news items. ""They have adopted it very quickly,"" said Mr Fischer. ""They like the possibility to create their own content and see what's going on in the area."" ""It's kind of the democratisation of local TV,"" he said, ""because none of the bigger broadcasters would ever do anything like this for that region."" The Buntes Fernsehen project has been such a success that Telekom Austria is now considering setting up other schemes in similarly rural areas. Mr Fischer said it was taking the roll-out to other areas slowly because of the work involved in setting up the scheme, getting backers from local government and educating people how to make programmes. The Engerwitzdorf scheme is an outgrowth of Telekom Austria's online TV channel Aon which lets people watch programmes on their PC. Aon streams a couple of live channels, plus sports, news and music programmes on to the net and has a pay-for-download section that lets people watch what they want when they want to watch it. In October a larger TV-on-demand project is due to launch in Vienna that will let people download many programmes from the net.
",2
"Piero gives rugby perspective
 
 BBC Sport unveils its new analysis tool Piero at the Wales v England rugby union match on Saturday. But what does it do and how does it work?
 
 Picture the scene - Wales are camped on the England line in the dying seconds of the Six Nations' opening match. A ball is flung out to winger Shane Williams who crosses to score the winning try for Wales. But the England players are incensed - arguing that the pass was forward and the try should not stand. In the past, sports fans would be left debating the validity of the try for days and weeks to come. But BBC Sport's new tool Piero could end discussions in minutes.
 
 Piero, named after the Italian painter and pioneer of perspective Piero della Francesco, creates a virtual stadium in which virtual players can be tracked from almost any angle. Viewers will be able to see precisely how the ball was thrown and by whom, giving a greater depth to the growing wealth of analysis available during sports broadcasts. The technology has been created by BBC Research and Development for BBC Broadcast and BBC Outside Broadcasts. BBC Sport is the first client to start using the system. ""In order to keep audiences growing and growing... we need to work closely with people who create technology and innovation to bring sport to life,"" said Andrew Thompson, the BBC's head of development, new media and sports news. ""We want to appeal to core fans - to give them more analysis, more detail, more definitive answers about key passages of play."" Piero works by taking telemetric data from fixed camera positions and sending that data inside the video signal to a PC which can then render the information into 3D graphics.
 
 The more cameras using Piero, the better the detail possible out the other end when the data is turned into 3D models. ""It allows us to tell the story of a passage of play, tracking individual players across the field, looking at tactics,"" said Andy Townsend, from BBC Broadcast.
 
 An operator can manipulate the information and provide almost real-time replays of incidents, as well as more in-depth analysis. The ""virtual camera"" can focus on virtually any aspect of the pitch, giving viewers an insight into action that the camera normally cannot see. Piero also provides a wealth of statistical detail - from the length of kicks, to the length of a run of an individual player and the height of a lift at any lineout. Mr Townsend said sports performance companies were already showing an interest in the technology. BBC Broadcast hopes the technology can be sold to third parties interested in using it a number of different ways - from sport broadcasting to entertainment and game shows.
",2
"Gates opens biggest gadget fair
 
 Bill Gates has opened the Consumer Electronics Show (CES) in Las Vegas, saying that gadgets are working together more to help people manage multimedia content around the home and on the move.
 
 Mr Gates made no announcement about the next generation Xbox games console, which many gadget lovers had been hoping for. About 120,000 people are expected to attend the trade show which stretches over more than 1.5 million square feet and runs from 6 to 9 January. The latest trends in digital imaging, storage technologies, thinner flat screen and high-definition TVs, wireless and portable technologies, gaming, and broadband technologies will all be on show over the three days.
 
 Mr Gates said that a lot of work had been done in the last year to sort out usability and compatibility issues between devices to make it easier to share content.
 
 ""We predicted at the beginning of the decade that the digital approach would be taken for granted - but there was a lot of work to do. ""What is fun is to come to the show and see what has been done. It is going even faster than we expected and we are excited about it."" He highlighted technology trends over the last year that had driven the need to make technology and transferring content across difference devices ""seamless"". ""Gaming is becoming more of a social thing and all of the social genres will use this rich communications. ""And if we look at what has been going on with e-mail, instant messaging, blogging, entertainment - if we can make this seamless, we can create something quite phenomenal.""
 
 Mr Gates said the PC, like Microsoft's Media Centre, had a central role to play in how people would be making the most out of audio, video and images but it would not be the only device. ""It is the way all these devices work together which will make the difference,"" he said. He also cited the success of the Microsoft Xbox video game Halo 2, released in November, which pushed Xbox console sales past PlayStation in the last two months of 2004 for the first time in 2004. The game, which makes use of the Xbox Live online games service, has sold 6.23 million copies since its release. ""People are online and playing together and that really points to the future,"" he said. Several partnerships with device and hardware manufacturers were highlighted during Mr Gates' speech, but there were few major groundbreaking new technology announcements. Although most of these affected largely US consumers, the technologies highlighted the kind of trends to come. These included what Mr Gates called an ""ecosystem of technologies"", like SBC's IPTV, a high-definition TV and digital video recorder that worked via broadband to give high-quality and fast TV. There were also other deals announced which meant that people could watch and control content over portable devices and mobile phones.
 
 CES features several more key speeches from major technology players, such as Intel and Hewlett Packard, as well as parallel conference sessions on gaming, storage, broadband and the future of digital music. About 50,000 new products will be unleashed at the tech-fest, which is the largest yet. Consumer electronics and gadgets had a phenomenal year in 2004, according to figures released by CES organisers the CEA on Tuesday. The gadget explosion signalled the strongest growth yet in the US in 2004. That trend is predicted to continue with wholesale shipments of consumer technologies expected to grow by 11% again in 2005.
",2
"Apple attacked over sources row
 
 Civil liberties group the Electronic Frontier Foundation (EFF) has joined a legal fight between three US online journalists and Apple.
 
 Apple wants the reporters to reveal 20 sources used for stories which leaked information about forthcoming products, including the Mac Mini. The EFF, representing the reporters, has asked California's Superior court to stop Apple pursuing the sources. It argues that the journalists are protected by the American constitution. The EFF says the case threatens the basic freedoms of the press.
 
 Apple is particularly keen to find the source for information about an unreleased product code-named Asteroid and has asked the journalists' e-mail providers to hand over communications relevant to that. ""Rather than confronting the issue of reporter's privilege head-on, Apple is going to the journalist's ISPs for his e-mails,"" said EFF lawyer Kurt Opsahl. ""This undermines a fundamental First Amendment right that protects all reporters. ""If the court lets Apple get away with this, and exposes the confidences gained by these reporters, potential confidential sources will be deterred from providing information to the media and the public will lose a vital outlet for independent news, analysis and commentary,"" he said. The case began in December 2004 when Apple asked a local Californian court to get the journalists to reveal their sources for articles published on websites AppleInsider.com and PowerPage.org.
 
 Apple also sent requested information from the Nfox.com, the internet service provider of PowerPage's publisher Jason O-Grady. As well as looking at how far corporations can go in preventing information from being published, the case will also examine whether online journalists have the same privileges and protections as those writing for newspapers and magazines. The EFF has gained some powerful allies in its legal battle with Apple, including Professor Tom Goldstein, former dean of the Journalism School at the University of California and Dan Gillmor, a well-known Silicon Valley journalist. Apple was not immediately available for comment.
",2
"No half measures with Half-Life 2
 
 Could Half-Life 2 possibly live up to the hype? After almost two years of tantalising previews and infuriating delays it's safe to say that this is the most highly-anticipated computer game of all time.
 
 Fortunately, it doesn't merely live up to its promise, but exceeds it. No-one who plays the finished product will wonder why it took so long. The impression is of a game that has been endlessly refined to get as close to perfection as could realistically be hoped. All the money - or indeed time - is on the screen. The player sees things through the eyes of Gordon Freeman, the bespectacled scientist who starred in the original 1998 Half-Life. Having survived that skirmish in an desolate monster-infested research facility, he's back in another foreboding troublespot - the enigmatic City 17. It has the look of a beautiful Eastern European city, but as soon as your train pulls in to the station, it's clear that all is not well here. Sinister police patrol the unkempt streets, and the oppressive atmosphere clobbers you like a sledgehammer. A casual smattering of the nightmarish creatures from the first game makes this an even less pleasant place to be.
 
 You are herded around like a prisoner and have to mingle with a few freedom-fighting civilians to gather information and progress in your task. It is not immediately explained what your objectives are, nor precisely why everything is so ravaged. Finding out step-by-step is all part of the experience, although you never fully get to understand what it was all about. That does not really matter. HL2 does not waste energy blinding you with plot. Underplaying the narrative in this way is gloriously effective, and immerses the player in the most vivid, convincing and impressive virtual world they are likely to have seen. There are no cut-scenes to interrupt the flow. Exposition is accomplished by other characters stopping to talk directly to you.
 
 Whereas the highly impressive Doom III felt like a top-notch theme park thrill-ride, wandering through Half-Life's world truly does feel like being part of a movie.
 
 Considering its sophistication, the game runs surprisingly well on computers that only just match the modest minimum specifications. But if ever there was an incentive to upgrade your PC's components, this is it. On our test machine - an Alienware system with an Athlon 3500+ processor and ATI's Radeon X800 video card - everything ran at full quality without trouble, and the visual experience was simply jaw-dropping. It is not simply that the surfaces, textures and light effects push the technical envelope without mercy, but that such care and artistic flair has gone into designing them. The haunting, grim landscapes become strangely beautiful. Luckily you get time to pause mid-task and marvel at the awesome graphical flourishes of your surroundings. So impressive are the physics that you'll find yourself hurling bits of rubbish around and prodding floating corpses just to marvel at the lifelike way they move. There are puzzles to be solved along the way, pitched at about the right difficulty, but most progress is achieved by force. Freeman is quickly reunited with the original game's famous crowbar, and an array of more sophisticated weapons soon follow.
 
 Virtually anything not nailed to the floor can be interacted with, and in realistic fashion. You will be wowed by the attention-to-detail as you chip bits of plaster off walls, chase a pigeon out of your way, or dodge exploding barrels as they ping around at deadly speed. At times Half-Life 2 feels like one of those annoying people who are unfeasibly brilliant at everything they turn their hand to, and in a curious way, its unrelenting goodness actually becomes almost tiresome. Running around on foot is great enough, but jumping into vehicles proves even more fun. Human foes are rendered just as well as alien ones. The stealth sections are as exhilarating as the open gun battles. In gameplay terms, HL2 somehow gets almost everything perfect. And without resorting to the zombies-leaping-out-of-shadows approach of Doom III, it's all incredibly unsettling. The vacant environment is distinctly eerie, and at one point I even caught myself hesitating to go down a murky tunnel for fear of what might be inside.
 
 The game does have a couple of problems. Firstly, the carefully-scripted way that you progress through each level might irk some people.
 
 A lot of things are meticulously choreographed to happen on cue, which makes for exciting moments, but may be an annoyance to some players and limit the appeal of playing again once you've completed it. If you like things open-ended and free-ranging, Far Cry will be a lot more pleasing. But the real downside is the hassle of getting the game to run. Installing it proved a life-draining siege that would test a saint's patience. Developer Valve has rashly assumed that everyone wanting to play the game will have an internet connection and it forces you to go online to authenticate your copy. The box does warn you of this anti-piracy measure, but does not say just how many components have to be downloaded. The time spent doing this will depend on your connection speed, the temperamental Valve servers and the time of day, but it can take hours. It would take a mighty piece of work to feel worthwhile after such annoyances - but luckily, Half-Life 2 is up to the challenge. It is surely the best thing in its genre, and possibly, many will feel, of any genre. The bar has been raised, and so far out of sight that you have to sympathise with any game that tries to do anything remotely similar in the near future.
 
 Half-Life 2 is out now for the PC
",2
"Moving mobile improves golf swing
 
 A mobile phone that recognises and responds to movements has been launched in Japan.
 
 The motion-sensitive phone - officially titled the V603SH - was developed by Sharp and launched by Vodafone's Japanese division. Devised mainly for mobile gaming, users can also access other phone functions using a pre-set pattern of arm movements. The phone will allow golf fans to improve their swing via a golfing game.
 
 Those who prefer shoot-'em-ups will be able to use the phone like a gun to shoot the zombies in the mobile version of Sega's House of the Dead. The phone comes with a tiny motion-control sensor, a computer chip that responds to movement.
 
 Other features include a display screen that allows users to watch TV and can rotate 180 degrees. It also doubles up as an electronic musical instrument. Users have to select a sound from a menu that includes clapping, tambourine and maracas and shake their phone to create a beat. It is being recommended for the karaoke market. The phone will initially be available in Japan only and is due to go on sale in mid-February. The new gadget could make for interesting people-watching among Japanese commuters, who are able to access their mobiles on the subway. Fishing afficiandos in South Korea are already using a phone that allows them to simulate the movement of a rod. The PH-S6500 phone, dubbed a sports-leisure gadget, was developed by Korean phone giant Pantech and can also be used by runners to measure calorie consumption and distance run.
",2
"Computer grid to help the world
 
 Your computer can now help solve the world's most difficult health and social problems.
 
 Launched this week, the World Community Grid will use idle computer time to test solutions to these problems. The donated processor cycles will help the WCG create virtual supercomputers via the net. The idea follows the success of other similar projects that have used the untapped processing power of millions of desktop PCs. One of the most successful collaboration projects was Seti@home, run by the Search for Extra Terrestrial Life project, which sorted through radio signals looking for signs of alien communication.
 
 Anyone can volunteer to donate the spare time of their computers by downloading a special screensaver from the WGC website. Once installed, the virtual terminal gets a chunk of the computational task to process, and reports back after completing that task. The first WCG problem being tackled will be the Human Proteome Folding Project, which hopes to identify the ways that the proteins in our body fold.
 
 The subjects of study are being selected by an international advisory board of experts specializing in health sciences, and technology. The body will evaluate proposals from leading research, public and not-for-profit organizations, and is expected to oversee up to six projects a year. Organisations also represented on the board include the United Nations Development Programme and the World Health Organisation.
 
 ""The World Community Grid will enable researchers around the globe to gather and analyze unprecedented quantities of data to help address important global issues,"" said Elain Gallin, program director for medical research at the Doris Duke Charitable Foundation. ""[It] will inspire us to look beyond the technological limitations that have historically restricted us from addressing some of our most intractable problems"", she added. IBM has donated the hardware, software, technical services and expertise to build the basic infrastructure for the grid. The computer company, working with United Devices, previously developed the Smallpox Research Grid, which linked together more than two million volunteers from 226 countries to speed the analysis of some 35 million drug molecules in the search for a treatment for Smallpox.
",2
